,index,brand_x,model,year,price,currency,kilometers_driven,transmission_type,pay_per_month_value,pay_per_month_unit,brand_y,original_country
879,175,Nissan,SYLPHY_V_1.6,2013,269900,THB,127842,Automatic,4476,THB/MONTH,Subaru,Japan
880,176,Isuzu,MU-X_DA_DVD_4WD_3.0,2018,882900,THB,96958,Automatic,14643,THB/MONTH,Isuzu,Japan
881,176,Mazda,2_SPORTS_XD_HIGH_PLUS_L_1.5,2018,431900,THB,91629,Automatic,7163,THB/MONTH,Isuzu,Japan
882,176,Mazda,2_SPORTS_XD_HIGH_PLUS_L_1.5,2018,431900,THB,91629,Automatic,7163,THB/MONTH,Isuzu,Japan
883,176,Mazda,CX-5_XDL_(4WD)_2.2,2018,881900,THB,103285,Automatic,14626,THB/MONTH,Isuzu,Japan
884,176,Isuzu,D-MAX_SPACECAB_HI-LANDER_I-TEQ_PLATINUM_2.5,2008,281900,THB,357606,Manual,4675,THB/MONTH,Isuzu,Japan
885,177,Honda,FREED_E_SPORT_(NAVI)_1.5,2010,399900,THB,145653,Automatic,6632,THB/MONTH,Honda,Japan
886,177,Subaru,FORESTER_I-S_2.0,2019,877900,THB,38118,Automatic,14560,THB/MONTH,Honda,Japan
887,177,Subaru,FORESTER_I-S_2.0,2019,877900,THB,38118,Automatic,14560,THB/MONTH,Honda,Japan
888,177,Nissan,TEANA_250_XV_V6_2.5,2008,273900,THB,215199,Automatic,4543,THB/MONTH,Honda,Japan
889,177,Mitsubishi,PAJERO_SPORT_GT_4WD_2.5,2014,596900,THB,107799,Automatic,9900,THB/MONTH,Honda,Japan
890,178,Mazda,2_SPORTS_XD_HIGH_PLUS_L_1.5,2018,431900,THB,91629,Automatic,7163,THB/MONTH,Mazda,Japan
891,178,Mazda,CX-5_XDL_(4WD)_2.2,2018,863900,THB,103285,Automatic,14328,THB/MONTH,Mazda,Japan
892,178,Mazda,CX-5_XDL_(4WD)_2.2,2018,863900,THB,103285,Automatic,14328,THB/MONTH,Mazda,Japan
893,178,Nissan,SYLPHY_V_1.6,2013,269900,THB,127842,Automatic,4476,THB/MONTH,Mazda,Japan
894,178,Ford,RANGER_DOUBLE_CAB_HI-RIDER_XLT_2.2,2013,374900,THB,149462,Manual,6218,THB/MONTH,Mazda,Japan
895,179,Subaru,FORESTER_I-S_2.0,2019,877900,THB,38118,Automatic,14560,THB/MONTH,Subaru,Japan
896,179,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_2.4,2016,423900,THB,91467,Manual,7030,THB/MONTH,Subaru,Japan
897,179,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_2.4,2016,423900,THB,91467,Manual,7030,THB/MONTH,Subaru,Japan
898,179,Isuzu,D-MAX_SPACECAB_HI-LANDER_I-TEQ_PLATINUM_2.5,2008,281900,THB,357606,Manual,4675,THB/MONTH,Subaru,Japan
899,179,Ford,RANGER_OPEN_CAB_HI-RIDER_XLS_2.2,2018,396900,THB,115369,Manual,6583,THB/MONTH,Subaru,Japan
900,180,Mazda,CX-5_XDL_(4WD)_2.2,2018,863900,THB,103285,Automatic,14328,THB/MONTH,Mazda,Japan
901,180,Nissan,TEANA_250_XV_V6_2.5,2008,267900,THB,215199,Automatic,4443,THB/MONTH,Mazda,Japan
902,180,Nissan,TEANA_250_XV_V6_2.5,2008,267900,THB,215199,Automatic,4443,THB/MONTH,Mazda,Japan
903,180,Mitsubishi,PAJERO_SPORT_GT_4WD_2.5,2014,596900,THB,107799,Automatic,9900,THB/MONTH,Mazda,Japan
904,180,Honda,HR-V_RS_1.8,2018,769900,THB,141474,Automatic,12769,THB/MONTH,Mazda,Japan
905,181,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_2.4,2016,423900,THB,91467,Manual,7030,THB/MONTH,Mitsubishi,Japan
906,181,Nissan,SYLPHY_V_1.6,2013,263900,THB,127842,Automatic,4377,THB/MONTH,Mitsubishi,Japan
907,181,Nissan,SYLPHY_V_1.6,2013,263900,THB,127842,Automatic,4377,THB/MONTH,Mitsubishi,Japan
908,181,Ford,RANGER_DOUBLE_CAB_HI-RIDER_XLT_2.2,2013,374900,THB,149462,Manual,6218,THB/MONTH,Mitsubishi,Japan
909,181,Honda,CR-V_SE_2.0,2016,729900,THB,87523,Automatic,12105,THB/MONTH,Mitsubishi,Japan
910,182,Nissan,TEANA_250_XV_V6_2.5,2008,267900,THB,215199,Automatic,4443,THB/MONTH,Nissan,Japan
911,182,Isuzu,D-MAX_SPACECAB_HI-LANDER_I-TEQ_PLATINUM_2.5,2008,275900,THB,357606,Manual,4576,THB/MONTH,Nissan,Japan
912,182,Isuzu,D-MAX_SPACECAB_HI-LANDER_I-TEQ_PLATINUM_2.5,2008,275900,THB,357606,Manual,4576,THB/MONTH,Nissan,Japan
913,182,Ford,RANGER_OPEN_CAB_HI-RIDER_XLS_2.2,2018,396900,THB,115369,Manual,6583,THB/MONTH,Nissan,Japan
914,182,Mazda,3_SP_SPORTS_2.0,2020,805900,THB,79634,Automatic,13366,THB/MONTH,Nissan,Japan
915,183,Nissan,SYLPHY_V_1.6,2013,263900,THB,127842,Automatic,4377,THB/MONTH,Nissan,Japan
916,183,Mitsubishi,PAJERO_SPORT_GT_4WD_2.5,2014,584900,THB,107799,Automatic,9701,THB/MONTH,Nissan,Japan
917,183,Mitsubishi,PAJERO_SPORT_GT_4WD_2.5,2014,584900,THB,107799,Automatic,9701,THB/MONTH,Nissan,Japan
918,183,Honda,HR-V_RS_1.8,2018,769900,THB,141474,Automatic,12769,THB/MONTH,Nissan,Japan
919,183,Honda,CIVIC_EL_1.8,2019,724900,THB,68560,Automatic,12022,THB/MONTH,Nissan,Japan
920,184,Isuzu,D-MAX_SPACECAB_HI-LANDER_I-TEQ_PLATINUM_2.5,2008,275900,THB,357606,Manual,4576,THB/MONTH,Isuzu,Japan
921,184,Ford,RANGER_DOUBLE_CAB_HI-RIDER_XLT_2.2,2013,366900,THB,149462,Manual,6085,THB/MONTH,Isuzu,Japan
922,184,Ford,RANGER_DOUBLE_CAB_HI-RIDER_XLT_2.2,2013,366900,THB,149462,Manual,6085,THB/MONTH,Isuzu,Japan
923,184,Honda,CR-V_SE_2.0,2016,729900,THB,87523,Automatic,12105,THB/MONTH,Isuzu,Japan
924,184,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_ATHLETE_2.4,2020,759900,THB,78546,Automatic,12603,THB/MONTH,Isuzu,Japan
925,185,Mitsubishi,PAJERO_SPORT_GT_4WD_2.5,2014,584900,THB,107799,Automatic,9701,THB/MONTH,Mitsubishi,Japan
926,185,Honda,CITY_SV_1.0,2020,534900,THB,84609,Automatic,8871,THB/MONTH,Mitsubishi,Japan
927,185,Honda,CITY_SV_1.0,2020,534900,THB,84609,Automatic,8871,THB/MONTH,Mitsubishi,Japan
928,185,Mazda,3_SP_SPORTS_2.0,2020,805900,THB,79634,Automatic,13366,THB/MONTH,Mitsubishi,Japan
929,185,Nissan,TERRA_VL_2.3,2018,799900,THB,97579,Automatic,13266,THB/MONTH,Mitsubishi,Japan
930,186,Ford,RANGER_DOUBLE_CAB_HI-RIDER_XLT_2.2,2013,366900,THB,149462,Manual,6085,THB/MONTH,Ford,USA
931,186,Ford,RANGER_OPEN_CAB_HI-RIDER_XLS_2.2,2018,388900,THB,115369,Manual,6450,THB/MONTH,Ford,USA
932,186,Ford,RANGER_OPEN_CAB_HI-RIDER_XLS_2.2,2018,388900,THB,115369,Manual,6450,THB/MONTH,Ford,USA
933,186,Honda,CIVIC_EL_1.8,2019,724900,THB,68560,Automatic,12022,THB/MONTH,Ford,USA
934,186,Subaru,XV_I-P_2.0,2018,740900,THB,99190,Automatic,12288,THB/MONTH,Ford,USA
935,187,Honda,CITY_SV_1.0,2020,534900,THB,84609,Automatic,8871,THB/MONTH,Honda,Japan
936,187,Honda,HR-V_RS_1.8,2018,754900,THB,141474,Automatic,12520,THB/MONTH,Honda,Japan
937,187,Honda,HR-V_RS_1.8,2018,754900,THB,141474,Automatic,12520,THB/MONTH,Honda,Japan
938,187,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_ATHLETE_2.4,2020,759900,THB,78546,Automatic,12603,THB/MONTH,Honda,Japan
939,187,Honda,ACCORD_EL_2.0,2016,714900,THB,123765,Automatic,11857,THB/MONTH,Honda,Japan
940,188,Ford,RANGER_OPEN_CAB_HI-RIDER_XLS_2.2,2018,388900,THB,115369,Manual,6450,THB/MONTH,Ford,USA
941,188,Honda,CR-V_SE_2.0,2016,714900,THB,87523,Automatic,11857,THB/MONTH,Ford,USA
942,188,Honda,CR-V_SE_2.0,2016,714900,THB,87523,Automatic,11857,THB/MONTH,Ford,USA
943,188,Nissan,TERRA_VL_2.3,2018,799900,THB,97579,Automatic,13266,THB/MONTH,Ford,USA
944,188,Honda,ACCORD_EL_2.0,2017,729900,THB,146067,Automatic,12105,THB/MONTH,Ford,USA
945,189,Honda,HR-V_RS_1.8,2018,754900,THB,141474,Automatic,12520,THB/MONTH,Honda,Japan
946,189,Mazda,3_SP_SPORTS_2.0,2020,789900,THB,79634,Automatic,13100,THB/MONTH,Honda,Japan
947,189,Mazda,3_SP_SPORTS_2.0,2020,789900,THB,79634,Automatic,13100,THB/MONTH,Honda,Japan
948,189,Subaru,XV_I-P_2.0,2018,740900,THB,99190,Automatic,12288,THB/MONTH,Honda,Japan
949,189,Mitsubishi,PAJERO_SPORT_GT_2.5,2011,387900,THB,229537,Automatic,6433,THB/MONTH,Honda,Japan
950,190,Honda,CR-V_SE_2.0,2016,714900,THB,87523,Automatic,11857,THB/MONTH,Honda,Japan
951,190,Honda,CIVIC_EL_1.8,2019,709900,THB,68560,Automatic,11774,THB/MONTH,Honda,Japan
952,190,Honda,CIVIC_EL_1.8,2019,709900,THB,68560,Automatic,11774,THB/MONTH,Honda,Japan
953,190,Honda,ACCORD_EL_2.0,2016,714900,THB,123765,Automatic,11857,THB/MONTH,Honda,Japan
954,190,Honda,ACCORD_EL_2.0,2011,354900,THB,213924,Automatic,5886,THB/MONTH,Honda,Japan
955,191,Mazda,3_SP_SPORTS_2.0,2020,789900,THB,79634,Automatic,13100,THB/MONTH,Mazda,Japan
956,191,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_ATHLETE_2.4,2020,744900,THB,78546,Automatic,12354,THB/MONTH,Mazda,Japan
957,191,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_ATHLETE_2.4,2020,744900,THB,78546,Automatic,12354,THB/MONTH,Mazda,Japan
958,191,Honda,ACCORD_EL_2.0,2017,729900,THB,146067,Automatic,12105,THB/MONTH,Mazda,Japan
959,191,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2017,359900,THB,93345,Manual,5969,THB/MONTH,Mazda,Japan
960,192,Honda,CIVIC_EL_1.8,2019,709900,THB,68560,Automatic,11774,THB/MONTH,Honda,Japan
961,192,Nissan,TERRA_VL_2.3,2018,783900,THB,97579,Automatic,13001,THB/MONTH,Honda,Japan
962,192,Nissan,TERRA_VL_2.3,2018,783900,THB,97579,Automatic,13001,THB/MONTH,Honda,Japan
963,192,Mitsubishi,PAJERO_SPORT_GT_2.5,2011,387900,THB,229537,Automatic,6433,THB/MONTH,Honda,Japan
964,192,Mazda,2_XD_HIGH_1.5,2016,349900,THB,175136,Automatic,5803,THB/MONTH,Honda,Japan
965,193,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_ATHLETE_2.4,2020,744900,THB,78546,Automatic,12354,THB/MONTH,Mitsubishi,Japan
966,193,Subaru,XV_I-P_2.0,2018,725900,THB,99190,Automatic,12039,THB/MONTH,Mitsubishi,Japan
967,193,Subaru,XV_I-P_2.0,2018,725900,THB,99190,Automatic,12039,THB/MONTH,Mitsubishi,Japan
968,193,Honda,ACCORD_EL_2.0,2011,354900,THB,213924,Automatic,5886,THB/MONTH,Mitsubishi,Japan
969,193,Honda,MOBILIO_RS_1.5,2019,526900,THB,83576,Automatic,8739,THB/MONTH,Mitsubishi,Japan
970,194,Nissan,TERRA_VL_2.3,2018,783900,THB,97579,Automatic,13001,THB/MONTH,Nissan,Japan
971,194,Honda,ACCORD_EL_2.0,2017,712900,THB,104462,Automatic,11823,THB/MONTH,Nissan,Japan
972,194,Honda,ACCORD_EL_2.0,2017,712900,THB,104462,Automatic,11823,THB/MONTH,Nissan,Japan
973,194,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2017,359900,THB,93345,Manual,5969,THB/MONTH,Nissan,Japan
974,194,Nissan,NP300_NAVARA_KING_CAB_S_2.5,2019,373900,THB,84870,Manual,6201,THB/MONTH,Nissan,Japan
975,195,Subaru,XV_I-P_2.0,2018,725900,THB,99190,Automatic,12039,THB/MONTH,Subaru,Japan
976,195,Honda,ACCORD_EL_2.0,2016,700900,THB,123765,Automatic,11624,THB/MONTH,Subaru,Japan
977,195,Honda,ACCORD_EL_2.0,2016,700900,THB,123765,Automatic,11624,THB/MONTH,Subaru,Japan
978,195,Mazda,2_XD_HIGH_1.5,2016,349900,THB,175136,Automatic,5803,THB/MONTH,Subaru,Japan
979,195,MG,EXTENDER_GIANT_CAB_GRAND_D_2.0,2019,369900,THB,30687,Manual,6135,THB/MONTH,Subaru,Japan
980,196,Honda,ACCORD_EL_2.0,2017,712900,THB,104462,Automatic,11823,THB/MONTH,Honda,Japan
981,196,Honda,ACCORD_EL_2.0,2017,714900,THB,146067,Automatic,11857,THB/MONTH,Honda,Japan
982,196,Honda,ACCORD_EL_2.0,2017,714900,THB,146067,Automatic,11857,THB/MONTH,Honda,Japan
983,196,Honda,MOBILIO_RS_1.5,2019,526900,THB,83576,Automatic,8739,THB/MONTH,Honda,Japan
984,196,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_ATHLETE_2.4,2019,708900,THB,49901,Automatic,11757,THB/MONTH,Honda,Japan
985,197,Honda,ACCORD_EL_2.0,2016,700900,THB,123765,Automatic,11624,THB/MONTH,Honda,Japan
986,197,Isuzu,MU-X_DVD_2WD_1.9,2018,739900,THB,47501,Automatic,12271,THB/MONTH,Honda,Japan
987,197,Isuzu,MU-X_DVD_2WD_1.9,2018,739900,THB,47501,Automatic,12271,THB/MONTH,Honda,Japan
988,197,Nissan,NP300_NAVARA_KING_CAB_S_2.5,2019,373900,THB,84870,Manual,6201,THB/MONTH,Honda,Japan
989,197,Subaru,FORESTER_I_2.0,2016,526900,THB,107050,Automatic,8739,THB/MONTH,Honda,Japan
990,198,Honda,ACCORD_EL_2.0,2017,714900,THB,146067,Automatic,11857,THB/MONTH,Honda,Japan
991,198,BMW,X1_SDRIVE18I_2.0,2012,494900,THB,113049,Automatic,8208,THB/MONTH,Honda,Japan
992,198,BMW,X1_SDRIVE18I_2.0,2012,494900,THB,113049,Automatic,8208,THB/MONTH,Honda,Japan
993,198,MG,EXTENDER_GIANT_CAB_GRAND_D_2.0,2019,369900,THB,30687,Manual,6135,THB/MONTH,Honda,Japan
994,198,Ford,ECOSPORT_TREND_1.5,2017,326900,THB,159216,Automatic,5422,THB/MONTH,Honda,Japan
995,199,Isuzu,MU-X_DVD_2WD_1.9,2018,739900,THB,47501,Automatic,12271,THB/MONTH,Isuzu,Japan
996,199,Mitsubishi,PAJERO_SPORT_GT_2.5,2011,379900,THB,229537,Automatic,6301,THB/MONTH,Isuzu,Japan
997,199,Mitsubishi,PAJERO_SPORT_GT_2.5,2011,379900,THB,229537,Automatic,6301,THB/MONTH,Isuzu,Japan
998,199,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_ATHLETE_2.4,2019,708900,THB,49901,Automatic,11757,THB/MONTH,Isuzu,Japan
999,199,Nissan,TEANA_250_XV_V6_SUNROOF_NAVIGATION_2.5,2010,324900,THB,250103,Automatic,5388,THB/MONTH,Isuzu,Japan
1000,200,BMW,X1_SDRIVE18I_2.0,2012,494900,THB,113049,Automatic,8208,THB/MONTH,BMW,Germany
1001,200,Honda,ACCORD_EL_2.0,2011,347900,THB,213924,Automatic,5770,THB/MONTH,BMW,Germany
1002,200,Honda,ACCORD_EL_2.0,2011,347900,THB,213924,Automatic,5770,THB/MONTH,BMW,Germany
1003,200,Subaru,FORESTER_I_2.0,2016,526900,THB,107050,Automatic,8739,THB/MONTH,BMW,Germany
1004,200,Isuzu,D-MAX_CAB-4_SL_X_I-TEQ_(ABS)_2.5,2005,220900,THB,523774,Manual,3664,THB/MONTH,BMW,Germany
1005,201,Mitsubishi,PAJERO_SPORT_GT_2.5,2011,379900,THB,229537,Automatic,6301,THB/MONTH,Mitsubishi,Japan
1006,201,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2017,352900,THB,93345,Manual,5853,THB/MONTH,Mitsubishi,Japan
1007,201,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2017,352900,THB,93345,Manual,5853,THB/MONTH,Mitsubishi,Japan
1008,201,Ford,ECOSPORT_TREND_1.5,2017,326900,THB,159216,Automatic,5422,THB/MONTH,Mitsubishi,Japan
1009,201,Nissan,JUKE_V_1.6,2014,333900,THB,172809,Automatic,5538,THB/MONTH,Mitsubishi,Japan
1010,202,Honda,ACCORD_EL_2.0,2011,347900,THB,213924,Automatic,5770,THB/MONTH,Honda,Japan
1011,202,Mazda,2_XD_HIGH_1.5,2016,342900,THB,175136,Automatic,5687,THB/MONTH,Honda,Japan
1012,202,Mazda,2_XD_HIGH_1.5,2016,342900,THB,175136,Automatic,5687,THB/MONTH,Honda,Japan
1013,202,Nissan,TEANA_250_XV_V6_SUNROOF_NAVIGATION_2.5,2010,324900,THB,250103,Automatic,5388,THB/MONTH,Honda,Japan
1014,202,Ford,ECOSPORT_TREND_1.5,2017,326900,THB,79692,Automatic,5422,THB/MONTH,Honda,Japan
1015,203,Mazda,BT-50_PRO_FREESTYLE_CAB_HI-RACER_2.2,2017,352900,THB,93345,Manual,5853,THB/MONTH,Mazda,Japan
1016,203,Honda,MOBILIO_RS_1.5,2019,515900,THB,83576,Automatic,8556,THB/MONTH,Mazda,Japan
1017,203,Honda,MOBILIO_RS_1.5,2019,515900,THB,83576,Automatic,8556,THB/MONTH,Mazda,Japan
1018,203,Isuzu,D-MAX_CAB-4_SL_X_I-TEQ_(ABS)_2.5,2005,220900,THB,523774,Manual,3664,THB/MONTH,Mazda,Japan
1019,203,Toyota,CAMRY_G_2.0,2016,616900,THB,161945,Automatic,10231,THB/MONTH,Mazda,Japan
1020,204,Mazda,2_XD_HIGH_1.5,2016,342900,THB,175136,Automatic,5687,THB/MONTH,Mazda,Japan
1021,204,Nissan,NP300_NAVARA_KING_CAB_S_2.5,2019,365900,THB,84870,Manual,6068,THB/MONTH,Mazda,Japan
1022,204,Nissan,NP300_NAVARA_KING_CAB_S_2.5,2019,365900,THB,84870,Manual,6068,THB/MONTH,Mazda,Japan
1023,204,Nissan,JUKE_V_1.6,2014,333900,THB,172809,Automatic,5538,THB/MONTH,Mazda,Japan
1024,204,Nissan,SYLPHY_V_1.8,2013,310900,THB,162824,Automatic,5156,THB/MONTH,Mazda,Japan
1025,205,Honda,MOBILIO_RS_1.5,2019,515900,THB,83576,Automatic,8556,THB/MONTH,Honda,Japan
1026,205,MG,EXTENDER_GIANT_CAB_GRAND_D_2.0,2019,361900,THB,30687,Manual,6002,THB/MONTH,Honda,Japan
1027,205,MG,EXTENDER_GIANT_CAB_GRAND_D_2.0,2019,361900,THB,30687,Manual,6002,THB/MONTH,Honda,Japan
1028,205,Ford,ECOSPORT_TREND_1.5,2017,326900,THB,79692,Automatic,5422,THB/MONTH,Honda,Japan
1029,205,Nissan,SYLPHY_V_1.8,2013,310900,THB,143250,Automatic,5156,THB/MONTH,Honda,Japan
1030,206,Nissan,NP300_NAVARA_KING_CAB_S_2.5,2019,365900,THB,84870,Manual,6068,THB/MONTH,Nissan,Japan
1031,206,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_ATHLETE_2.4,2019,694900,THB,49901,Automatic,11525,THB/MONTH,Nissan,Japan
1032,206,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_ATHLETE_2.4,2019,694900,THB,49901,Automatic,11525,THB/MONTH,Nissan,Japan
1033,206,Toyota,CAMRY_G_2.0,2016,616900,THB,161945,Automatic,10231,THB/MONTH,Nissan,Japan
1034,206,Honda,CIVIC_EL_1.8,2017,648900,THB,140915,Automatic,10762,THB/MONTH,Nissan,Japan
1035,207,MG,EXTENDER_GIANT_CAB_GRAND_D_2.0,2019,361900,THB,30687,Manual,6002,THB/MONTH,MG,China
1036,207,Subaru,FORESTER_I_2.0,2016,515900,THB,107050,Automatic,8556,THB/MONTH,MG,China
1037,207,Subaru,FORESTER_I_2.0,2016,515900,THB,107050,Automatic,8556,THB/MONTH,MG,China
1038,207,Nissan,SYLPHY_V_1.8,2013,310900,THB,162824,Automatic,5156,THB/MONTH,MG,China
1039,207,Ford,RANGER_DOUBLE_CAB_HI-RIDER_WILDTRAK_2.2,2018,641900,THB,107114,Automatic,10646,THB/MONTH,MG,China
1040,208,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_ATHLETE_2.4,2019,694900,THB,49901,Automatic,11525,THB/MONTH,Mitsubishi,Japan
1041,208,Ford,ECOSPORT_TREND_1.5,2017,319900,THB,159216,Automatic,5306,THB/MONTH,Mitsubishi,Japan
1042,208,Ford,ECOSPORT_TREND_1.5,2017,319900,THB,159216,Automatic,5306,THB/MONTH,Mitsubishi,Japan
1043,208,Nissan,SYLPHY_V_1.8,2013,310900,THB,143250,Automatic,5156,THB/MONTH,Mitsubishi,Japan
1044,208,Isuzu,D-MAX_DOUBLE_CAB_V-CROSS_Z-PRESTIGE_(4WD)_3.0,2017,630900,THB,122990,Manual,10463,THB/MONTH,Mitsubishi,Japan
1045,209,Subaru,FORESTER_I_2.0,2016,515900,THB,107050,Automatic,8556,THB/MONTH,Subaru,Japan
1046,209,Nissan,TEANA_250_XV_V6_SUNROOF_NAVIGATION_2.5,2010,317900,THB,250103,Automatic,5272,THB/MONTH,Subaru,Japan
1047,209,Nissan,TEANA_250_XV_V6_SUNROOF_NAVIGATION_2.5,2010,317900,THB,250103,Automatic,5272,THB/MONTH,Subaru,Japan
1048,209,Honda,CIVIC_EL_1.8,2017,648900,THB,140915,Automatic,10762,THB/MONTH,Subaru,Japan
1049,209,Subaru,XV_I-P_2.0,2017,654900,THB,142766,Automatic,10862,THB/MONTH,Subaru,Japan
1050,210,Ford,ECOSPORT_TREND_1.5,2017,319900,THB,159216,Automatic,5306,THB/MONTH,Ford,USA
1051,210,Isuzu,D-MAX_CAB-4_SL_X_I-TEQ_(ABS)_2.5,2005,215900,THB,523774,Manual,3581,THB/MONTH,Ford,USA
1052,210,Isuzu,D-MAX_CAB-4_SL_X_I-TEQ_(ABS)_2.5,2005,215900,THB,523774,Manual,3581,THB/MONTH,Ford,USA
1053,210,Ford,RANGER_DOUBLE_CAB_HI-RIDER_WILDTRAK_2.2,2018,641900,THB,107114,Automatic,10646,THB/MONTH,Ford,USA
1054,210,Ford,RANGER_DOUBLE_CAB_HI-RIDER_WILDTRAK_2.2,2017,694900,THB,134436,Automatic,11525,THB/MONTH,Ford,USA
1055,211,Nissan,TEANA_250_XV_V6_SUNROOF_NAVIGATION_2.5,2010,317900,THB,250103,Automatic,5272,THB/MONTH,Nissan,Japan
1056,211,Nissan,JUKE_V_1.6,2014,326900,THB,172809,Automatic,5422,THB/MONTH,Nissan,Japan
1057,211,Nissan,JUKE_V_1.6,2014,326900,THB,172809,Automatic,5422,THB/MONTH,Nissan,Japan
1058,211,Isuzu,D-MAX_DOUBLE_CAB_V-CROSS_Z-PRESTIGE_(4WD)_3.0,2017,630900,THB,122990,Manual,10463,THB/MONTH,Nissan,Japan
1059,211,MG,HS_X_SUNROOF_1.5,2020,686900,THB,49393,Automatic,11392,THB/MONTH,Nissan,Japan
1060,212,Isuzu,D-MAX_CAB-4_SL_X_I-TEQ_(ABS)_2.5,2005,215900,THB,523774,Manual,3581,THB/MONTH,Isuzu,Japan
1061,212,Ford,ECOSPORT_TREND_1.5,2017,319900,THB,79692,Automatic,5306,THB/MONTH,Isuzu,Japan
1062,212,Ford,ECOSPORT_TREND_1.5,2017,319900,THB,79692,Automatic,5306,THB/MONTH,Isuzu,Japan
1063,212,Subaru,XV_I-P_2.0,2017,654900,THB,142766,Automatic,10862,THB/MONTH,Isuzu,Japan
1064,212,Toyota,C-HR_ENTRY_1.8,2018,670900,THB,92041,Automatic,11127,THB/MONTH,Isuzu,Japan
1065,213,Nissan,JUKE_V_1.6,2014,326900,THB,172809,Automatic,5422,THB/MONTH,Nissan,Japan
1066,213,Toyota,CAMRY_G_2.0,2016,604900,THB,161945,Automatic,10032,THB/MONTH,Nissan,Japan
1067,213,Toyota,CAMRY_G_2.0,2016,604900,THB,161945,Automatic,10032,THB/MONTH,Nissan,Japan
1068,213,Ford,RANGER_DOUBLE_CAB_HI-RIDER_WILDTRAK_2.2,2017,694900,THB,134436,Automatic,11525,THB/MONTH,Nissan,Japan
1069,213,Honda,CIVIC_EL_1.8,2017,645900,THB,151673,Automatic,10712,THB/MONTH,Nissan,Japan
1070,214,Ford,ECOSPORT_TREND_1.5,2017,319900,THB,79692,Automatic,5306,THB/MONTH,Ford,USA
1071,214,Nissan,SYLPHY_V_1.8,2013,304900,THB,162824,Automatic,5057,THB/MONTH,Ford,USA
1072,214,Nissan,SYLPHY_V_1.8,2013,304900,THB,162824,Automatic,5057,THB/MONTH,Ford,USA
1073,214,MG,HS_X_SUNROOF_1.5,2020,686900,THB,49393,Automatic,11392,THB/MONTH,Ford,USA
1074,214,Honda,CIVIC_TURBO_RS_1.5,2016,705900,THB,126799,Automatic,11707,THB/MONTH,Ford,USA
1075,215,Toyota,CAMRY_G_2.0,2016,604900,THB,161945,Automatic,10032,THB/MONTH,Toyota,Japan
1076,215,Nissan,SYLPHY_V_1.8,2013,304900,THB,143250,Automatic,5057,THB/MONTH,Toyota,Japan
1077,215,Nissan,SYLPHY_V_1.8,2013,304900,THB,143250,Automatic,5057,THB/MONTH,Toyota,Japan
1078,215,Toyota,C-HR_ENTRY_1.8,2018,670900,THB,92041,Automatic,11127,THB/MONTH,Toyota,Japan
1079,215,Toyota,C-HR_MID_1.8,2018,663900,THB,88692,Automatic,11011,THB/MONTH,Toyota,Japan
1080,216,Nissan,SYLPHY_V_1.8,2013,304900,THB,162824,Automatic,5057,THB/MONTH,Nissan,Japan
1081,216,Ford,RANGER_DOUBLE_CAB_HI-RIDER_WILDTRAK_2.2,2018,628900,THB,107114,Automatic,10430,THB/MONTH,Nissan,Japan
1082,216,Ford,RANGER_DOUBLE_CAB_HI-RIDER_WILDTRAK_2.2,2018,628900,THB,107114,Automatic,10430,THB/MONTH,Nissan,Japan
1083,216,Honda,CIVIC_EL_1.8,2017,645900,THB,151673,Automatic,10712,THB/MONTH,Nissan,Japan
1084,216,MG,HS_X_SUNROOF_1.5,2019,659900,THB,89617,Automatic,10944,THB/MONTH,Nissan,Japan
1085,217,Nissan,SYLPHY_V_1.8,2013,304900,THB,143250,Automatic,5057,THB/MONTH,Nissan,Japan
1086,217,Isuzu,D-MAX_DOUBLE_CAB_V-CROSS_Z-PRESTIGE_(4WD)_3.0,2017,617900,THB,122990,Manual,10248,THB/MONTH,Nissan,Japan
1087,217,Isuzu,D-MAX_DOUBLE_CAB_V-CROSS_Z-PRESTIGE_(4WD)_3.0,2017,617900,THB,122990,Manual,10248,THB/MONTH,Nissan,Japan
1088,217,Honda,CIVIC_TURBO_RS_1.5,2016,705900,THB,126799,Automatic,11707,THB/MONTH,Nissan,Japan
1089,217,MG,HS_X_SUNROOF_1.5,2020,686900,THB,80034,Automatic,11392,THB/MONTH,Nissan,Japan
